word,f_l1,f_l2,f_l3,f_l4,f_l5,,,,
shute,1199,402,502,759,1098,,,,
shuts,1199,402,502,759,3922,,,,
shwas,1199,402,245,911,3922,,,,
shyer,1199,402,184,2009,461,,,,
sials,1199,1181,929,609,3922,,,,
sibbs,1199,1181,278,219,3922,,,,
sibyl,1199,1181,278,105,320,,,,
sices,1199,1181,336,2009,3922,,,,
sicht,1199,1181,336,207,474,,,,
sicko,1199,1181,336,448,331,,,,
sicks,1199,1181,336,448,3922,,,,
sicky,1199,1181,336,448,937,,,,
sidas,1199,1181,315,911,3922,,,,
sided,1199,1181,315,2009,705,,,,
sider,1199,1181,315,2009,461,,,,
sides,1199,1181,315,2009,3922,,,,
sidha,1199,1181,315,207,616,,,,
sidhe,1199,1181,315,207,1098,,,,
sidle,1199,1181,315,609,1098,,,,
sield,1199,1181,705,609,705,,,,
siens,1199,1181,705,606,3922,,,,
sient,1199,1181,705,606,474,,,,
sieth,1199,1181,705,759,231,,,,
sieur,1199,1181,705,319,461,,,,
sifts,1199,1181,153,759,3922,,,,
sighs,1199,1181,297,207,3922,,,,
sigil,1199,1181,297,722,320,,,,
sigla,1199,1181,297,609,616,,,,
signa,1199,1181,297,606,616,,,,
signs,1199,1181,297,606,3922,,,,
sijos,1199,1181,43,566,3922,,,,
sikas,1199,1181,260,911,3922,,,,
siker,1199,1181,260,2009,461,,,,
sikes,1199,1181,260,2009,3922,,,,
silds,1199,1181,736,402,3922,,,,
siled,1199,1181,736,2009,705,,,,
silen,1199,1181,736,2009,400,,,,
siler,1199,1181,736,2009,461,,,,
siles,1199,1181,736,2009,3922,,,,
silex,1199,1181,736,2009,62,,,,
silks,1199,1181,736,448,3922,,,,
sills,1199,1181,736,609,3922,,,,
silos,1199,1181,736,566,3922,,,,
silts,1199,1181,736,759,3922,,,,
silty,1199,1181,736,759,937,,,,
silva,1199,1181,736,110,616,,,,
simar,1199,1181,450,911,461,,,,
simas,1199,1181,450,911,3922,,,,
simba,1199,1181,450,219,616,,,,
simis,1199,1181,450,722,3922,,,,
simps,1199,1181,450,368,3922,,,,
simul,1199,1181,450,319,320,,,,
sinds,1199,1181,825,402,3922,,,,
sined,1199,1181,825,2009,705,,,,
sines,1199,1181,825,2009,3922,,,,
sings,1199,1181,825,347,3922,,,,
sinhs,1199,1181,825,207,3922,,,,
sinks,1199,1181,825,448,3922,,,,
sinky,1199,1181,825,448,937,,,,
sinus,1199,1181,825,319,3922,,,,
siped,1199,1181,306,2009,705,,,,
sipes,1199,1181,306,2009,3922,,,,
sippy,1199,1181,306,368,937,,,,
sired,1199,1181,1035,2009,705,,,,
siree,1199,1181,1035,2009,1098,,,,
sires,1199,1181,1035,2009,3922,,,,
sirih,1199,1181,1035,722,231,,,,
siris,1199,1181,1035,722,3922,,,,
siroc,1199,1181,1035,566,96,,,,
sirra,1199,1181,1035,567,616,,,,
sirup,1199,1181,1035,319,91,,,,
sisal,1199,1181,453,911,320,,,,
sises,1199,1181,453,2009,3922,,,,
sista,1199,1181,453,759,616,,,,
sists,1199,1181,453,759,3922,,,,
sitar,1199,1181,505,911,461,,,,
sited,1199,1181,505,2009,705,,,,
sites,1199,1181,505,2009,3922,,,,
sithe,1199,1181,505,207,1098,,,,
sitka,1199,1181,505,448,616,,,,
situp,1199,1181,505,319,91,,,,
situs,1199,1181,505,319,3922,,,,
siver,1199,1181,191,2009,461,,,,
sixer,1199,1181,121,2009,461,,,,
sixes,1199,1181,121,2009,3922,,,,
sixmo,1199,1181,121,334,331,,,,
sixte,1199,1181,121,759,1098,,,,
sizar,1199,1181,131,911,461,,,,
sized,1199,1181,131,2009,705,,,,
sizel,1199,1181,131,2009,320,,,,
sizer,1199,1181,131,2009,461,,,,
sizes,1199,1181,131,2009,3922,,,,
skags,1199,85,929,347,3922,,,,
skail,1199,85,929,722,320,,,,
skald,1199,85,929,609,705,,,,
skank,1199,85,929,606,146,,,,
skart,1199,85,929,567,474,,,,
skats,1199,85,929,759,3922,,,,
skatt,1199,85,929,759,474,,,,
skaws,1199,85,929,103,3922,,,,
skean,1199,85,705,911,400,,,,
skear,1199,85,705,911,461,,,,
skeds,1199,85,705,402,3922,,,,
skeed,1199,85,705,2009,705,,,,
skeef,1199,85,705,2009,56,,,,
skeen,1199,85,705,2009,400,,,,
skeer,1199,85,705,2009,461,,,,
skees,1199,85,705,2009,3922,,,,
skeet,1199,85,705,2009,474,,,,
skegg,1199,85,705,347,102,,,,
skegs,1199,85,705,347,3922,,,,
skein,1199,85,705,722,400,,,,
skelf,1199,85,705,609,56,,,,
skell,1199,85,705,609,320,,,,
skelm,1199,85,705,609,140,,,,
skelp,1199,85,705,609,91,,,,
skene,1199,85,705,606,1098,,,,
skens,1199,85,705,606,3922,,,,
skeos,1199,85,705,566,3922,,,,
skeps,1199,85,705,368,3922,,,,
skers,1199,85,705,567,3922,,,,
skets,1199,85,705,759,3922,,,,
skews,1199,85,705,103,3922,,,,
skids,1199,85,785,402,3922,,,,
skied,1199,85,785,2009,705,,,,
skies,1199,85,785,2009,3922,,,,
skiey,1199,85,785,2009,937,,,,
skimo,1199,85,785,334,331,,,,
skims,1199,85,785,334,3922,,,,
skink,1199,85,785,606,146,,,,
skins,1199,85,785,606,3922,,,,
skint,1199,85,785,606,474,,,,
skios,1199,85,785,566,3922,,,,
skips,1199,85,785,368,3922,,,,
skirl,1199,85,785,567,320,,,,
skirr,1199,85,785,567,461,,,,
skite,1199,85,785,759,1098,,,,
skits,1199,85,785,759,3922,,,,
skive,1199,85,785,110,1098,,,,
skivy,1199,85,785,110,937,,,,
sklim,1199,85,736,722,140,,,,
skoal,1199,85,749,911,320,,,,
skody,1199,85,749,402,937,,,,
skoff,1199,85,749,198,56,,,,
skogs,1199,85,749,347,3922,,,,
skols,1199,85,749,609,3922,,,,
skool,1199,85,749,566,320,,,,
skort,1199,85,749,567,474,,,,
skosh,1199,85,749,345,231,,,,
skran,1199,85,1035,911,400,,,,
skrik,1199,85,1035,722,146,,,,
skuas,1199,85,502,911,3922,,,,
skugs,1199,85,502,347,3922,,,,
skyed,1199,85,184,2009,705,,,,
skyer,1199,85,184,2009,461,,,,
skyey,1199,85,184,2009,937,,,,
skyfs,1199,85,184,198,3922,,,,
skyre,1199,85,184,567,1098,,,,
skyrs,1199,85,184,567,3922,,,,
skyte,1199,85,184,759,1098,,,,
slabs,1199,498,929,219,3922,,,,
slade,1199,498,929,402,1098,,,,
slaes,1199,498,929,2009,3922,,,,
slags,1199,498,929,347,3922,,,,
slaid,1199,498,929,722,705,,,,
slake,1199,498,929,448,1098,,,,
slams,1199,498,929,334,3922,,,,
slane,1199,498,929,606,1098,,,,
slank,1199,498,929,606,146,,,,
slaps,1199,498,929,368,3922,,,,
slart,1199,498,929,567,474,,,,
slats,1199,498,929,759,3922,,,,
slaty,1199,498,929,759,937,,,,
slaws,1199,498,929,103,3922,,,,
slays,1199,498,929,105,3922,,,,
slebs,1199,498,705,219,3922,,,,
sleds,1199,498,705,402,3922,,,,
sleer,1199,498,705,2009,461,,,,
slews,1199,498,705,103,3922,,,,
sleys,1199,498,705,105,3922,,,,
slier,1199,498,785,2009,461,,,,
slily,1199,498,785,609,937,,,,
slims,1199,498,785,334,3922,,,,
slipe,1199,498,785,368,1098,,,,
slips,1199,498,785,368,3922,,,,
slipt,1199,498,785,368,474,,,,
slish,1199,498,785,345,231,,,,
slits,1199,498,785,759,3922,,,,
slive,1199,498,785,110,1098,,,,
sloan,1199,498,749,911,400,,,,
slobs,1199,498,749,219,3922,,,,
sloes,1199,498,749,2009,3922,,,,
slogs,1199,498,749,347,3922,,,,
sloid,1199,498,749,722,705,,,,
slojd,1199,498,749,27,705,,,,
slomo,1199,498,749,334,331,,,,
sloom,1199,498,749,566,140,,,,
sloot,1199,498,749,566,474,,,,
slops,1199,498,749,368,3922,,,,
slopy,1199,498,749,368,937,,,,
slorm,1199,498,749,567,140,,,,
slots,1199,498,749,759,3922,,,,
slove,1199,498,749,110,1098,,,,
slows,1199,498,749,103,3922,,,,
sloyd,1199,498,749,105,705,,,,
slubb,1199,498,502,219,48,,,,
slubs,1199,498,502,219,3922,,,,
slued,1199,498,502,2009,705,,,,
slues,1199,498,502,2009,3922,,,,
sluff,1199,498,502,198,56,,,,
slugs,1199,498,502,347,3922,,,,
sluit,1199,498,502,722,474,,,,
slums,1199,498,502,334,3922,,,,
slurb,1199,498,502,567,48,,,,
slurs,1199,498,502,567,3922,,,,
sluse,1199,498,502,345,1098,,,,
slyer,1199,498,184,2009,461,,,,
slype,1199,498,184,368,1098,,,,
smaak,1199,150,929,911,146,,,,
smaik,1199,150,929,722,146,,,,
smalm,1199,150,929,609,140,,,,
smalt,1199,150,929,609,474,,,,
smarm,1199,150,929,567,140,,,,
smaze,1199,150,929,106,1098,,,,
smeek,1199,150,705,2009,146,,,,
smees,1199,150,705,2009,3922,,,,
smeik,1199,150,705,722,146,,,,
smeke,1199,150,705,448,1098,,,,
smerk,1199,150,705,567,146,,,,
smews,1199,150,705,103,3922,,,,
smirr,1199,150,785,567,461,,,,
smirs,1199,150,785,567,3922,,,,
smits,1199,150,785,759,3922,,,,
smogs,1199,150,749,347,3922,,,,
smoko,1199,150,749,448,331,,,,
smolt,1199,150,749,609,474,,,,
smoor,1199,150,749,566,461,,,,
smoot,1199,150,749,566,474,,,,
smore,1199,150,749,567,1098,,,,
smorg,1199,150,749,567,102,,,,
smout,1199,150,749,319,474,,,,
smowt,1199,150,749,103,474,,,,
smugs,1199,150,502,347,3922,,,,
smurs,1199,150,502,567,3922,,,,
smush,1199,150,502,345,231,,,,
smuts,1199,150,502,759,3922,,,,
snabs,1199,258,929,219,3922,,,,
snafu,1199,258,929,198,66,,,,
snags,1199,258,929,347,3922,,,,
snaps,1199,258,929,368,3922,,,,
snarf,1199,258,929,567,56,,,,
snark,1199,258,929,567,146,,,,
snars,1199,258,929,567,3922,,,,
snary,1199,258,929,567,937,,,,
snash,1199,258,929,345,231,,,,
snath,1199,258,929,759,231,,,,
snaws,1199,258,929,103,3922,,,,
snead,1199,258,705,911,705,,,,
sneap,1199,258,705,911,91,,,,
snebs,1199,258,705,219,3922,,,,
sneck,1199,258,705,259,146,,,,
sneds,1199,258,705,402,3922,,,,
sneed,1199,258,705,2009,705,,,,
snees,1199,258,705,2009,3922,,,,
snell,1199,258,705,609,320,,,,
snibs,1199,258,785,219,3922,,,,
snick,1199,258,785,259,146,,,,
snies,1199,258,785,2009,3922,,,,
snift,1199,258,785,198,474,,,,
snigs,1199,258,785,347,3922,,,,
snips,1199,258,785,368,3922,,,,
snipy,1199,258,785,368,937,,,,
snirt,1199,258,785,567,474,,,,
snits,1199,258,785,759,3922,,,,
snobs,1199,258,749,219,3922,,,,
snods,1199,258,749,402,3922,,,,
snoek,1199,258,749,2009,146,,,,
snoep,1199,258,749,2009,91,,,,
snogs,1199,258,749,347,3922,,,,
snoke,1199,258,749,448,1098,,,,
snood,1199,258,749,566,705,,,,
snook,1199,258,749,566,146,,,,
snool,1199,258,749,566,320,,,,
snoot,1199,258,749,566,474,,,,
snots,1199,258,749,759,3922,,,,
snowk,1199,258,749,103,146,,,,
snows,1199,258,749,103,3922,,,,
snubs,1199,258,502,219,3922,,,,
snugs,1199,258,502,347,3922,,,,
snush,1199,258,502,345,231,,,,
snyes,1199,258,184,2009,3922,,,,
soaks,1199,1817,929,448,3922,,,,
soaps,1199,1817,929,368,3922,,,,
soare,1199,1817,929,567,1098,,,,
soars,1199,1817,929,567,3922,,,,
soave,1199,1817,929,110,1098,,,,
sobas,1199,1817,278,911,3922,,,,
socas,1199,1817,336,911,3922,,,,
soces,1199,1817,336,2009,3922,,,,
socko,1199,1817,336,448,331,,,,
socks,1199,1817,336,448,3922,,,,
socle,1199,1817,336,609,1098,,,,
sodas,1199,1817,315,911,3922,,,,
soddy,1199,1817,315,402,937,,,,
sodic,1199,1817,315,722,96,,,,
sodom,1199,1817,315,566,140,,,,
sofar,1199,1817,153,911,461,,,,
sofas,1199,1817,153,911,3922,,,,
softa,1199,1817,153,759,616,,,,
softs,1199,1817,153,759,3922,,,,
softy,1199,1817,153,759,937,,,,
soger,1199,1817,297,2009,461,,,,
sohur,1199,1817,111,319,461,,,,
soils,1199,1817,785,609,3922,,,,
soily,1199,1817,785,609,937,,,,
sojas,1199,1817,43,911,3922,,,,
sojus,1199,1817,43,319,3922,,,,
sokah,1199,1817,260,911,231,,,,
soken,1199,1817,260,2009,400,,,,
sokes,1199,1817,260,2009,3922,,,,
sokol,1199,1817,260,566,320,,,,
solah,1199,1817,736,911,231,,,,
solan,1199,1817,736,911,400,,,,
solas,1199,1817,736,911,3922,,,,
solde,1199,1817,736,402,1098,,,,
soldi,1199,1817,736,402,269,,,,
soldo,1199,1817,736,402,331,,,,
solds,1199,1817,736,402,3922,,,,
soled,1199,1817,736,2009,705,,,,
solei,1199,1817,736,2009,269,,,,
soler,1199,1817,736,2009,461,,,,
soles,1199,1817,736,2009,3922,,,,
solon,1199,1817,736,566,400,,,,
solos,1199,1817,736,566,3922,,,,
solum,1199,1817,736,319,140,,,,
solus,1199,1817,736,319,3922,,,,
soman,1199,1817,450,911,400,,,,
somas,1199,1817,450,911,3922,,,,
sonce,1199,1817,825,259,1098,,,,
sonde,1199,1817,825,402,1098,,,,
sones,1199,1817,825,2009,3922,,,,
songs,1199,1817,825,347,3922,,,,
sonly,1199,1817,825,609,937,,,,
sonne,1199,1817,825,606,1098,,,,
sonny,1199,1817,825,606,937,,,,
sonse,1199,1817,825,345,1098,,,,
sonsy,1199,1817,825,345,937,,,,
sooey,1199,1817,749,2009,937,,,,
sooks,1199,1817,749,448,3922,,,,
sooky,1199,1817,749,448,937,,,,
soole,1199,1817,749,609,1098,,,,
sools,1199,1817,749,609,3922,,,,
sooms,1199,1817,749,334,3922,,,,
soops,1199,1817,749,368,3922,,,,
soote,1199,1817,749,759,1098,,,,
soots,1199,1817,749,759,3922,,,,
sophs,1199,1817,306,207,3922,,,,
sophy,1199,1817,306,207,937,,,,
sopor,1199,1817,306,566,461,,,,
soppy,1199,1817,306,368,937,,,,
sopra,1199,1817,306,567,616,,,,
soral,1199,1817,1035,911,320,,,,
soras,1199,1817,1035,911,3922,,,,
sorbo,1199,1817,1035,219,331,,,,
sorbs,1199,1817,1035,219,3922,,,,
sorda,1199,1817,1035,402,616,,,,
sordo,1199,1817,1035,402,331,,,,
sords,1199,1817,1035,402,3922,,,,
sored,1199,1817,1035,2009,705,,,,
soree,1199,1817,1035,2009,1098,,,,
sorel,1199,1817,1035,2009,320,,,,
sorer,1199,1817,1035,2009,461,,,,
sores,1199,1817,1035,2009,3922,,,,
sorex,1199,1817,1035,2009,62,,,,
sorgo,1199,1817,1035,347,331,,,,
sorns,1199,1817,1035,606,3922,,,,
sorra,1199,1817,1035,567,616,,,,
sorta,1199,1817,1035,759,616,,,,
sorts,1199,1817,1035,759,3922,,,,
sorus,1199,1817,1035,319,3922,,,,
soths,1199,1817,505,207,3922,,,,
sotol,1199,1817,505,566,320,,,,
souce,1199,1817,502,259,1098,,,,
souct,1199,1817,502,259,474,,,,
sough,1199,1817,502,347,231,,,,
souks,1199,1817,502,448,3922,,,,
souls,1199,1817,502,609,3922,,,,
soums,1199,1817,502,334,3922,,,,
soups,1199,1817,502,368,3922,,,,
soupy,1199,1817,502,368,937,,,,
sours,1199,1817,502,567,3922,,,,
souse,1199,1817,502,345,1098,,,,
souts,1199,1817,502,759,3922,,,,
sowar,1199,1817,245,911,461,,,,
sowce,1199,1817,245,259,1098,,,,
sowed,1199,1817,245,2009,705,,,,
sowff,1199,1817,245,198,56,,,,
sowfs,1199,1817,245,198,3922,,,,
sowle,1199,1817,245,609,1098,,,,
sowls,1199,1817,245,609,3922,,,,
sowms,1199,1817,245,334,3922,,,,
sownd,1199,1817,245,606,705,,,,
sowne,1199,1817,245,606,1098,,,,
sowps,1199,1817,245,368,3922,,,,
sowse,1199,1817,245,345,1098,,,,
sowth,1199,1817,245,759,231,,,,
soyas,1199,1817,184,911,3922,,,,
soyle,1199,1817,184,609,1098,,,,
soyuz,1199,1817,184,319,28,,,,
sozin,1199,1817,131,722,400,,,,
spacy,1199,170,929,259,937,,,,
spado,1199,170,929,402,331,,,,
spaed,1199,170,929,2009,705,,,,
spaer,1199,170,929,2009,461,,,,
spaes,1199,170,929,2009,3922,,,,
spags,1199,170,929,347,3922,,,,
spahi,1199,170,929,207,269,,,,
spail,1199,170,929,722,320,,,,
spain,1199,170,929,722,400,,,,
spait,1199,170,929,722,474,,,,
spake,1199,170,929,448,1098,,,,
spald,1199,170,929,609,705,,,,
spale,1199,170,929,609,1098,,,,
spall,1199,170,929,609,320,,,,
spalt,1199,170,929,609,474,,,,
spams,1199,170,929,334,3922,,,,
spane,1199,170,929,606,1098,,,,
spang,1199,170,929,606,102,,,,
spans,1199,170,929,606,3922,,,,
spard,1199,170,929,567,705,,,,
spars,1199,170,929,567,3922,,,,
spart,1199,170,929,567,474,,,,
spate,1199,170,929,759,1098,,,,
spats,1199,170,929,759,3922,,,,
spaul,1199,170,929,319,320,,,,
spawl,1199,170,929,103,320,,,,
spaws,1199,170,929,103,3922,,,,
spayd,1199,170,929,105,705,,,,
spays,1199,170,929,105,3922,,,,
spaza,1199,170,929,106,616,,,,
spazz,1199,170,929,106,28,,,,
speal,1199,170,705,911,320,,,,
spean,1199,170,705,911,400,,,,
speat,1199,170,705,911,474,,,,
specs,1199,170,705,259,3922,,,,
spect,1199,170,705,259,474,,,,
speel,1199,170,705,2009,320,,,,
speer,1199,170,705,2009,461,,,,
speil,1199,170,705,722,320,,,,
speir,1199,170,705,722,461,,,,
speks,1199,170,705,448,3922,,,,
speld,1199,170,705,609,705,,,,
spelk,1199,170,705,609,146,,,,
speos,1199,170,705,566,3922,,,,
spets,1199,170,705,759,3922,,,,
speug,1199,170,705,319,102,,,,
spews,1199,170,705,103,3922,,,,
spewy,1199,170,705,103,937,,,,
spial,1199,170,785,911,320,,,,
spica,1199,170,785,259,616,,,,
spick,1199,170,785,259,146,,,,
spics,1199,170,785,259,3922,,,,
spide,1199,170,785,402,1098,,,,
spier,1199,170,785,2009,461,,,,
spies,1199,170,785,2009,3922,,,,
spiff,1199,170,785,198,56,,,,
spifs,1199,170,785,198,3922,,,,
spiks,1199,170,785,448,3922,,,,
spile,1199,170,785,609,1098,,,,
spims,1199,170,785,334,3922,,,,
spina,1199,170,785,606,616,,,,
spink,1199,170,785,606,146,,,,
spins,1199,170,785,606,3922,,,,
spirt,1199,170,785,567,474,,,,
spiry,1199,170,785,567,937,,,,
spits,1199,170,785,759,3922,,,,
spitz,1199,170,785,759,28,,,,
spivs,1199,170,785,110,3922,,,,
splay,1199,170,736,911,937,,,,
splog,1199,170,736,566,102,,,,
spode,1199,170,749,402,1098,,,,
spods,1199,170,749,402,3922,,,,
spoom,1199,170,749,566,140,,,,
spoor,1199,170,749,566,461,,,,
spoot,1199,170,749,566,474,,,,
spork,1199,170,749,567,146,,,,
sposh,1199,170,749,345,231,,,,
spots,1199,170,749,759,3922,,,,
sprad,1199,170,1035,911,705,,,,
sprag,1199,170,1035,911,102,,,,
sprat,1199,170,1035,911,474,,,,
spred,1199,170,1035,2009,705,,,,
sprew,1199,170,1035,2009,47,,,,
sprit,1199,170,1035,722,474,,,,
sprod,1199,170,1035,566,705,,,,
sprog,1199,170,1035,566,102,,,,
sprue,1199,170,1035,319,1098,,,,
sprug,1199,170,1035,319,102,,,,
spuds,1199,170,502,402,3922,,,,
spued,1199,170,502,2009,705,,,,
spuer,1199,170,502,2009,461,,,,
spues,1199,170,502,2009,3922,,,,
spugs,1199,170,502,347,3922,,,,
spule,1199,170,502,609,1098,,,,
spume,1199,170,502,334,1098,,,,
spumy,1199,170,502,334,937,,,,
spurs,1199,170,502,567,3922,,,,
sputa,1199,170,502,759,616,,,,
spyal,1199,170,184,911,320,,,,
spyre,1199,170,184,567,1098,,,,
squab,1199,10,502,911,48,,,,
squaw,1199,10,502,911,47,,,,
squeg,1199,10,502,2009,102,,,,
squid,1199,10,502,722,705,,,,
squit,1199,10,502,722,474,,,,
squiz,1199,10,502,722,28,,,,
stabs,1199,162,929,219,3922,,,,
stade,1199,162,929,402,1098,,,,
stags,1199,162,929,347,3922,,,,
stagy,1199,162,929,347,937,,,,
staig,1199,162,929,722,102,,,,
stane,1199,162,929,606,1098,,,,
stang,1199,162,929,606,102,,,,
staph,1199,162,929,368,231,,,,
staps,1199,162,929,368,3922,,,,
starn,1199,162,929,567,400,,,,
starr,1199,162,929,567,461,,,,
stars,1199,162,929,567,3922,,,,
stats,1199,162,929,759,3922,,,,
staun,1199,162,929,319,400,,,,
staws,1199,162,929,103,3922,,,,
stays,1199,162,929,105,3922,,,,
stean,1199,162,705,911,400,,,,
stear,1199,162,705,911,461,,,,
stedd,1199,162,705,402,705,,,,
stede,1199,162,705,402,1098,,,,
steds,1199,162,705,402,3922,,,,
steek,1199,162,705,2009,146,,,,
steem,1199,162,705,2009,140,,,,
steen,1199,162,705,2009,400,,,,
steil,1199,162,705,722,320,,,,
stela,1199,162,705,609,616,,,,
stele,1199,162,705,609,1098,,,,
stell,1199,162,705,609,320,,,,
steme,1199,162,705,334,1098,,,,
stems,1199,162,705,334,3922,,,,
stend,1199,162,705,606,705,,,,
steno,1199,162,705,606,331,,,,
stens,1199,162,705,606,3922,,,,
stent,1199,162,705,606,474,,,,
steps,1199,162,705,368,3922,,,,
stept,1199,162,705,368,474,,,,
stere,1199,162,705,567,1098,,,,
stets,1199,162,705,759,3922,,,,
stews,1199,162,705,103,3922,,,,
stewy,1199,162,705,103,937,,,,
steys,1199,162,705,105,3922,,,,
stich,1199,162,785,259,231,,,,
stied,1199,162,785,2009,705,,,,
sties,1199,162,785,2009,3922,,,,
stilb,1199,162,785,609,48,,,,
stile,1199,162,785,609,1098,,,,
stime,1199,162,785,334,1098,,,,
stims,1199,162,785,334,3922,,,,
stimy,1199,162,785,334,937,,,,
stipa,1199,162,785,368,616,,,,
stipe,1199,162,785,368,1098,,,,
stire,1199,162,785,567,1098,,,,
stirk,1199,162,785,567,146,,,,
stirp,1199,162,785,567,91,,,,
stirs,1199,162,785,567,3922,,,,
stive,1199,162,785,110,1098,,,,
stivy,1199,162,785,110,937,,,,
stoae,1199,162,749,911,1098,,,,
stoai,1199,162,749,911,269,,,,
stoas,1199,162,749,911,3922,,,,
stoat,1199,162,749,911,474,,,,
stobs,1199,162,749,219,3922,,,,
stoep,1199,162,749,2009,91,,,,
stogy,1199,162,749,347,937,,,,
stoit,1199,162,749,722,474,,,,
stoln,1199,162,749,609,400,,,,
stoma,1199,162,749,334,616,,,,
stond,1199,162,749,606,705,,,,
stong,1199,162,749,606,102,,,,
stonk,1199,162,749,606,146,,,,
stonn,1199,162,749,606,400,,,,
stook,1199,162,749,566,146,,,,
stoor,1199,162,749,566,461,,,,
stope,1199,162,749,368,1098,,,,
stops,1199,162,749,368,3922,,,,
stopt,1199,162,749,368,474,,,,
stoss,1199,162,749,345,3922,,,,
stots,1199,162,749,759,3922,,,,
stott,1199,162,749,759,474,,,,
stoun,1199,162,749,319,400,,,,
stoup,1199,162,749,319,91,,,,
stour,1199,162,749,319,461,,,,
stown,1199,162,749,103,400,,,,
stowp,1199,162,749,103,91,,,,
stows,1199,162,749,103,3922,,,,
strad,1199,162,1035,911,705,,,,
strae,1199,162,1035,911,1098,,,,
strag,1199,162,1035,911,102,,,,
strak,1199,162,1035,911,146,,,,
strep,1199,162,1035,2009,91,,,,
strew,1199,162,1035,2009,47,,,,
stria,1199,162,1035,722,616,,,,
strig,1199,162,1035,722,102,,,,
strim,1199,162,1035,722,140,,,,
strop,1199,162,1035,566,91,,,,
strow,1199,162,1035,566,47,,,,
stroy,1199,162,1035,566,937,,,,
strum,1199,162,1035,319,140,,,,
stubs,1199,162,502,219,3922,,,,
stude,1199,162,502,402,1098,,,,
studs,1199,162,502,402,3922,,,,
stull,1199,162,502,609,320,,,,
stulm,1199,162,502,609,140,,,,
stumm,1199,162,502,334,140,,,,
stums,1199,162,502,334,3922,,,,
stuns,1199,162,502,606,3922,,,,
stupa,1199,162,502,368,616,,,,
stupe,1199,162,502,368,1098,,,,
sture,1199,162,502,567,1098,,,,
sturt,1199,162,502,567,474,,,,
styed,1199,162,184,2009,705,,,,
styes,1199,162,184,2009,3922,,,,
styli,1199,162,184,609,269,,,,
stylo,1199,162,184,609,331,,,,
styme,1199,162,184,334,1098,,,,
stymy,1199,162,184,334,937,,,,
styre,1199,162,184,567,1098,,,,
styte,1199,162,184,759,1098,,,,
subah,1199,1001,278,911,231,,,,
subas,1199,1001,278,911,3922,,,,
subby,1199,1001,278,219,937,,,,
suber,1199,1001,278,2009,461,,,,
subha,1199,1001,278,207,616,,,,
succi,1199,1001,336,259,269,,,,
sucks,1199,1001,336,448,3922,,,,
sucky,1199,1001,336,448,937,,,,
sucre,1199,1001,336,567,1098,,,,
sudds,1199,1001,315,402,3922,,,,
sudor,1199,1001,315,566,461,,,,
sudsy,1199,1001,315,345,937,,,,
suede,1199,1001,705,402,1098,,,,
suent,1199,1001,705,606,474,,,,
suers,1199,1001,705,567,3922,,,,
suete,1199,1001,705,759,1098,,,,
suets,1199,1001,705,759,3922,,,,
suety,1199,1001,705,759,937,,,,
sugan,1199,1001,297,911,400,,,,
sughs,1199,1001,297,207,3922,,,,
sugos,1199,1001,297,566,3922,,,,
suhur,1199,1001,111,319,461,,,,
suids,1199,1001,785,402,3922,,,,
